ID,Artist,Track,Popularity,Acousticness,Danceablility,Energy,Key,Mode,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Time Signature
6Vigp41BietH0WoFZ52JI5,Oh Wonder,All We Do,67,0.978,0.59,0.242,10,0,0.000124,0.0906,-11.724,0.0516,0.366,126.721,4
6HuetsfttCsDk6hx41OQ7S,Daniel Jang,Find You + Spectrum + Clarity + Stay the Night,39,0.902,0.306,0.54,3,1,0.51,0.0818,-3.501,0.0372,0.139,133.617,4
2pLE33FR1hBKBh20aouYHJ,Moonbeam & Indifferent Guy,Follow Me (Acoustic Version),4,0.439,0.751,0.431,0,0,6e-05,0.125,-7.523,0.0425,0.297,117.065,4
4UKlAy4rj6kCXZ076PyHyd,3LAU,How You Love Me - Acoustic Version,45,0.902,0.669,0.349,1,1,0.0,0.0806,-7.771,0.032,0.536,117.707,4
1xMCUb9iBxgjyYQF5Lfwwy,Andrew Rayel,Winterburn - Geert Huinink Orchestral Version,37,0.512,0.24,0.351,3,0,0.000147,0.0731,-11.906,0.0358,0.184,64.6,4
4BpndTKEqpLgntffipC53q,Swedish House Mafia,Don't You Worry Child - Acoustic Version,60,0.406,0.554,0.792,11,0,0.000665,0.315,-8.166,0.0309,0.537,102.042,4
0kcVKQd51mgJdEe3Fgqmas,Lost Frequencies,Are You with Me - Harold Van Lennep Piano Edit,38,0.894,0.604,0.296,5,0,0.0385,0.1,-11.687,0.043,0.142,180.126,4
3VuLFnOmk8EjVyehCJfzhT,Gryffin,Feel Good (feat. Daya) - Acoustic,46,0.833,0.564,0.328,2,1,0.0,0.102,-5.044,0.0355,0.244,121.306,4
6J6AUucDtx9c0cjzjBUUtS,Above & Beyond,Thing Called Love,34,0.416,0.456,0.282,3,0,0.0,0.108,-12.025,0.0289,0.147,133.412,4
1FLueI3sGOgUBNyk05xkSS,Chase & Status,Lost & Not Found - Acoustic,34,0.85,0.481,0.174,6,0,0.0,0.104,-13.792,0.0463,0.239,116.302,4
5hWZSnDyQSdydBWrZnVX9Z,Cosmic Gate,Be Your Sound - Live Acoustic Version,35,0.65,0.456,0.368,4,0,0.0,0.117,-8.11,0.0272,0.245,133.641,4
1DRi4qnbpeo8hPGIYVeRPP,Tiësto,Red Lights - 3LAU's Acoustic Version,31,0.849,0.673,0.356,10,1,0.0,0.118,-6.664,0.0302,0.381,117.951,4
5kyvAU6QooIxhMEtUOcIO3,Dash Berlin,Shelter,39,0.865,0.505,0.274,6,1,0.0,0.0998,-7.143,0.0276,0.11,64.929,4
1CkEAd2iSVun0kSX3p1MkL,VASSY,Secrets,35,0.277,0.653,0.51,4,0,0.0,0.28,-5.88,0.0876,0.51,115.456,4
7fBKJ3CxmG1LQHexTIY7g7,Above & Beyond,Satellite / Stealing Time,37,0.696,0.39,0.381,9,0,2.52e-05,0.111,-10.525,0.0295,0.122,132.917,4
6XQFlHxU5apTlm0RR9CbJ7,Emma Hewitt,Carry Me Away - Live Acoustic Version,36,0.857,0.449,0.255,0,1,0.0,0.102,-15.569,0.0338,0.163,121.324,4
3ZZMiqk5rTDnuDgY1s3puN,Armin van Buuren,Virtual Friend [Bonus Track] - Acoustic Version,34,0.789,0.605,0.301,0,0,0.0156,0.137,-13.507,0.0289,0.293,130.012,4
0GGVNLSXv3uaN0GrXvDsOC,Robin Schulz,Shed a Light - Acoustic Version,46,0.291,0.543,0.601,8,1,0.0,0.0695,-8.434,0.0415,0.486,121.763,4
4Ujd4ROrsrujyD4GQZi4oh,Duke Dumont,Real Life - Acoustic,45,0.381,0.613,0.567,10,1,0.00213,0.0593,-4.282,0.0338,0.303,118.761,4
2Nf0RbvVIKcL0SbEziqArb,Zedd,Clarity - Zedd Union Mix,45,0.615,0.549,0.449,8,1,0.0,0.327,-8.159,0.0289,0.296,127.823,4
7IQ7Tk8D6fFAgl6aL7u5ia,MAGIC!,Rude (Acoustic),69,0.358,0.736,0.847,1,1,0.0,0.101,-4.287,0.0756,0.915,143.996,4
52B2TNxEZ7z7ytwLdA99pG,Cash Cash,How to Love (feat. Sofia Reyes) - Acoustic,43,0.346,0.614,0.76,0,1,1.97e-06,0.133,-3.27,0.0362,0.313,118.949,4
1LYipMFKz8X6fNU7RJvvVW,ARTY,Last Kiss,53,0.682,0.643,0.445,9,0,0.931,0.087,-15.23,0.043,0.0714,105.0,4
7cG68oOj0pZYoSVuP1Jzot,Sam Smith,Latch - Acoustic,5,0.981,0.418,0.243,8,1,0.000282,0.113,-8.689,0.0275,0.276,97.811,4
4ccQmBycgXDYtIA7Z1i32V,Zedd,Daisy,53,0.124,0.586,0.598,2,1,0.0,0.151,-5.774,0.0359,0.201,112.067,4
1XWYgTe9x6Q9oOaVPc4VtW,TIEKS,Sunshine - Acoustic Version,1,0.644,0.502,0.668,6,1,0.0,0.129,-5.294,0.0343,0.744,113.403,4
0QkKm8x5yTuZenmrZuFquw,Above & Beyond,No One On Earth,2,0.893,0.53,0.186,5,0,0.000224,0.124,-14.835,0.0285,0.14,147.982,4
4z4T6CL0ByjV5sEmwjtT6T,Hardwell,Apollo - Acoustic Version,36,0.844,0.498,0.276,9,1,0.00184,0.0781,-9.702,0.0282,0.0605,128.11,4
0f6t3131LT1No7MnJGiPVw,Borgeous,They Don't Know Us - Piano Version,1,0.0802,0.434,0.538,3,1,0.000301,0.36,-9.493,0.0371,0.189,127.896,4
23meR9hk6hYjvMJjExeYE1,Zedd,Spectrum - Acoustic Version,40,0.821,0.412,0.266,3,1,0.0,0.105,-8.537,0.0327,0.177,120.363,4
4lgDZcisljVlutaku19eqV,David Morales,David Morales - Needin U - Radio Edit,49,0.000391,0.596,0.979,0,1,0.781,0.259,-5.831,0.0423,0.693,130.025,4
2nx86MrPkXWQctveAEFJBf,Phats & Small,Turn Around - Radio Edit,61,0.0135,0.797,0.752,6,0,0.00496,0.264,-7.343,0.128,0.801,131.932,4
0ilZMeXHPKDPjUc4Neu04f,Alison Limerick,Where Love Lives (Come On In) - Classic Mix,49,0.000127,0.708,0.566,11,0,0.0338,0.29,-10.142,0.0362,0.731,121.997,4
3msSWhR4J21sKhhdkANkbx,Celeda,Music Is The Answer (dancin' & prancin') - Danny's TOURISM Mix,5,0.0193,0.75,0.943,1,0,1.41e-05,0.0837,-5.286,0.142,0.347,126.541,4
1VLEbclmTbYS9Rdp1b90Yf,Xpansions,Move Your Body,47,0.00101,0.726,0.72,0,1,0.032,0.352,-12.68,0.0448,0.659,121.953,4
4kYHN7CfG0asKuOwirbhpV,CeCe Peniston,Finally,38,0.000235,0.68,0.802,7,1,2.83e-05,0.0599,-7.072,0.0478,0.62,123.024,4
3nUOnATHktg7VW5TtWeJnd,Junior Jack,My Feeling (Daddy'S Prime Time Edit),52,0.00598,0.7,0.849,11,0,0.0156,0.286,-6.556,0.129,0.455,130.989,4
3QXB6skc1Qjad5J5yPLlCJ,Rosie Gaines,Closer Than Close - Mentor UK Mix,41,0.00097,0.803,0.743,9,1,0.503,0.0581,-10.065,0.069,0.488,121.017,4
4f7PglDSAmthAX0iq7E8Mt,Hardrive,Sindae (feat. L.G.) - Masters At Work Club Mix,19,0.000284,0.793,0.934,4,0,0.716,0.0826,-9.732,0.0434,0.684,123.082,4
3KJ8vCkG1wmm3JudilTFOx,Gisele Jackson,Love Commandments - Vocal Edit,0,4.39e-05,0.734,0.885,11,0,0.437,0.0899,-6.317,0.0722,0.858,126.232,4
5cIU5GZBbyMfgfXGcoQVYc,Livin' Joy,Don't Stop Movin' - Radio Mix,57,0.0287,0.704,0.722,2,0,0.00341,0.297,-10.815,0.0446,0.859,129.992,4
09CsnyDCKkeTYopxheyDcd,Bizarre Inc,I'm Gonna Get You,1,0.0318,0.734,0.882,1,1,0.296,0.041,-6.475,0.0363,0.729,126.974,4
5lAb1UQMTC9ANal1QrFCx2,Colourblind,Nothing Better - Tmvs Club Mix,30,0.0702,0.673,0.959,3,0,5.79e-05,0.0306,-6.802,0.085,0.875,123.521,4
2FGRiUB2H6umLZSBHHj35y,N Joi,Anthem - The Mafia Mix,32,0.00179,0.724,0.792,0,1,0.0104,0.107,-13.418,0.0352,0.608,124.533,4
1prIOSwd4PBE6rQEJ52vin,Doug Willis,I Got It,0,0.0118,0.766,0.8,11,0,0.678,0.0637,-10.464,0.063,0.488,123.174,4
6wetvpPWooBdmAEOKnDhpo,Livin' Joy,Dreamer - Janice Robinson Vocal,60,0.0131,0.74,0.762,5,0,0.0,0.283,-7.166,0.0418,0.832,127.372,4
0TN9m8rp3ZuNi4JwCKSans,Armand Van Helden,U Don't Know Me (feat. Duane Harden),61,0.0213,0.742,0.756,10,1,0.0227,0.0553,-6.197,0.0825,0.81,129.963,4
7HlxqDDzdWE3gK0i6fS6Bt,Urban Cookie Collective,Feels Like Heaven,48,0.114,0.639,0.952,1,1,0.00267,0.0415,-5.905,0.0364,0.787,129.845,4
0ZBPWoRkfZ8SLcDJaFnkUu,Gat Decor,Passion - Naked Edit,48,0.00418,0.71,0.625,5,0,0.935,0.109,-15.3,0.0414,0.183,124.876,4
1EgSVewb2SmueY6ZYD4vzB,Sandy B,Make the World Go Round - Deep Dish Radio Edit,49,0.0156,0.739,0.923,0,1,0.0435,0.0684,-6.64,0.0606,0.81,121.96,4
2uvFIGn79RLOHP1MeXI1Tr,Livin' Joy,Pick Up The Phone,29,0.0303,0.834,0.77,10,0,0.011,0.0636,-8.757,0.06,0.384,126.928,4
3t9dq1I2VKPmEcatwRkJ9P,808 State,Pacific State,53,0.0641,0.676,0.982,10,0,0.874,0.147,-6.488,0.0698,0.24,124.174,4
4PyhlL1vrSvPlhYLdphszr,Inner City,Big Fun,51,0.0787,0.677,0.935,3,0,0.376,0.0787,-11.55,0.0514,0.965,120.11,4
7qE89I8Xw5WPykWtzPvqoD,X-Press 2,London Xpress,26,9.1e-06,0.751,0.87,1,0,0.911,0.0681,-8.894,0.0517,0.647,124.697,4
3ToxQ1h56CW3lA2zcGtODh,Bizarre Inc,Playing With Knives [Quadrant Mix},42,0.000229,0.733,0.719,11,0,0.547,0.0894,-7.72,0.0618,0.753,130.029,4
2KKmMowig9ZMrZLmaEw9A6,Epitome Of Hype,Let The Freak,25,0.0116,0.802,0.698,10,0,0.316,0.111,-8.049,0.0632,0.299,120.148,4
1byNaBKr0rTtCD08nXL9T9,Innervision,I've Been Watching You - Victor and Satoshi Mix,23,0.0162,0.793,0.826,6,0,5.25e-05,0.019,-8.446,0.0616,0.775,121.07,4
06OpZKNfGIC0hHFIz03SCA,Shades of Rhythm,Sound Of Eden,39,0.0491,0.652,0.832,9,0,0.00613,0.042,-12.044,0.0526,0.533,127.073,4
1caNzSrWtZhB2UNvSt5EK0,Blue Boy,"Sandman - Original 12"" Mix",35,0.000693,0.739,0.826,1,1,0.000144,0.265,-8.75,0.128,0.531,120.881,4
0Lg4ckCFjFUeyHOeSozcWS,Urban Cookie Collective,"The Key, The Secret",59,0.0759,0.702,0.796,10,1,0.00253,0.109,-6.99,0.0315,0.607,129.878,4
3pgainA2dH9c7e8JVYGRCN,Black Box,Ride On Time,62,0.00128,0.648,0.858,9,0,0.556,0.0535,-6.58,0.0323,0.62,119.031,4
64O1UkAVbdTfbqfyxBS74i,Basement Jaxx,Samba Magic,25,0.00275,0.554,0.954,5,0,0.78,0.107,-6.952,0.0496,0.571,129.885,4
0Bfud3lnpHBDa5YHIpgiPw,Wamdue Project,King Of My Castle - Roy Malone's King Mix edit,2,0.073,0.865,0.686,6,1,0.588,0.0403,-8.998,0.0669,0.869,127.264,4
5sJiLlgQKBL81QCTOkoLB5,Inner City,Good Life,55,0.172,0.716,0.783,4,0,0.0346,0.0327,-12.876,0.0496,0.952,121.306,4
3U6w4KTpZm7jhqmGJEzRW5,Alison Limerick,Love Come Down - Club Vocal Mix,29,0.153,0.671,0.829,1,0,0.000356,0.229,-6.219,0.04,0.743,124.067,4
3QP0Ar3iRtS6GJMRcQryaf,Kerri Chandler,The Shelter - Vocal,30,0.0317,0.886,0.778,1,1,0.0175,0.076,-8.549,0.172,0.556,119.573,4
6iNncT0HlEZNVoBQbFrdLs,Hardrive,Deep Inside,34,0.00842,0.785,0.855,11,0,0.00222,0.148,-7.425,0.0678,0.805,123.664,4
0DmMkCRnLCn30vkJeUhgK2,Marshall Jefferson,Mushrooms - Salt City Orchestra Out There Mix,32,0.0292,0.852,0.453,11,1,0.851,0.0531,-15.454,0.191,0.717,124.018,4
69KjJWve7r9OgBJTRNWcXD,Cookie,Choose Me - Original Mix,0,0.000338,0.782,0.722,6,1,0.0509,0.03,-7.919,0.0396,0.71,121.386,4
63k11xpe5cqZAIPyWgVyvL,Alison Limerick,"Make It On My Own - 12"" Club Mix",30,0.0195,0.719,0.793,11,1,0.000357,0.0993,-6.98,0.0466,0.825,112.367,4
7aetPME2AVagb4pKlIVbHM,FPI Project,Rich in Paradise (Going Back to My Roots) - Vocal Remix,38,0.205,0.692,0.938,11,0,0.0065,0.281,-6.25,0.0529,0.71,118.578,4
6bffIIXobbLTKnGyJZwCNL,Junior Jack,Happiness,25,0.00459,0.774,0.972,11,0,0.662,0.157,-5.135,0.107,0.543,129.017,4
2F5W5f8COoQKpoGqPcZ1EN,Kim English,Nitelife - Armand Van Helden Retail Mix,35,4.6e-05,0.793,0.556,1,1,0.289,0.0592,-17.884,0.0502,0.412,123.022,4
4Foka1AEAx62AqDeqpZZpd,ATFC,In & Out of My Life (Knee Deep Vocal),29,0.0141,0.675,0.93,5,0,0.00849,0.0517,-6.686,0.171,0.569,126.927,4
4KpJWjfmodlhM6XQeoZXBd,The Shamen,Ebeneezar Goode - Beatmasters Mix,30,0.00303,0.577,0.981,9,1,0.42,0.751,-10.328,0.0505,0.172,126.009,4
7hnqJYCKZFW7vMoykaraZG,Lil' Louis,French Kiss - The Original Underground Mix,43,0.0133,0.689,0.505,6,1,0.818,0.345,-13.846,0.0867,0.564,123.948,4
4PxoDlPrwGtmWqFA4pm57U,Crystal Waters,Gypsy Woman (She's Homeless) - Radio Edit,44,0.044,0.646,0.904,2,0,0.0105,0.0889,-7.058,0.0323,0.623,120.005,4
10QGhgqQm0I2Y9maxrM7T6,"Steve ""Silk"" Hurley",Jack Your Body - 1986 Club Mix,33,0.017,0.803,0.84,1,1,0.0936,0.114,-7.715,0.0852,0.943,122.543,4
0Bfd3uSU4zZtxWqb1IDT54,Armand Van Helden,Work Me Gadamit '96,0,0.00203,0.895,0.733,11,0,0.593,0.0584,-9.348,0.131,0.259,125.004,4
711raAnAVb68JiWeaMFCTd,The Shamen,Move Any Mountain - Beat Edit,48,0.00285,0.66,0.992,7,1,0.000133,0.0592,-5.283,0.0568,0.81,121.459,4
67c4UClxMejugp63qjUrXk,Joe Smooth,Promised Land,4,0.0159,0.699,0.725,9,0,0.0169,0.0265,-14.14,0.0436,0.846,128.835,4
64L8eFLt45YKReQwsTrwyn,Paul Rutherford,Get Real - Happy House Mix,17,0.0152,0.745,0.963,6,1,0.855,0.0827,-9.618,0.0397,0.886,125.626,4
4AwEctg3w5Fi76sv2clLgY,Orbital,Chime,1,0.000109,0.7,0.991,8,1,0.78,0.11,-5.957,0.0435,0.357,120.963,4
7aqab3VQOMuUNNLI7pL8EJ,Black Box,Everybody Everybody - Le Freak Mix,40,0.00156,0.711,0.72,5,0,2.86e-05,0.0585,-7.942,0.0401,0.966,117.549,4
5ReVGmd0h7E9fuVy9EZ9pR,Julian Jonah,Jealousy And Lies,23,0.00152,0.792,0.773,10,0,0.401,0.0312,-8.383,0.0652,0.714,119.789,4
4IdjLApIFnK01hRUdQlCLT,Leftfield,Not Forgotten - Hard Hands Remix,35,0.000105,0.72,0.678,1,1,0.897,0.0501,-11.05,0.0445,0.652,122.649,4
2bpmisazTQ49QpLMGZGp1X,De'Lacy,Hideaway - Deep Dish Radio Edit,47,0.00389,0.761,0.959,11,1,0.697,0.217,-7.592,0.096,0.477,121.986,4
3E7dfMvvCLUddWissuqMwr,Miley Cyrus,Party In The U.S.A.,80,0.00112,0.652,0.698,10,0,0.000115,0.0886,-4.667,0.042,0.47,96.021,4
49FYlytm3dAAraYgpoJZux,Rihanna,Umbrella,81,0.00864,0.583,0.829,1,1,0.0,0.0426,-4.603,0.134,0.575,174.028,4
1vrd6UOGamcKNGnSHJQlSt,Taylor Swift,Love Story,69,0.17,0.618,0.741,2,1,0.0,0.0822,-3.95,0.031,0.296,118.984,4
4E5P1XyAFtrjpiIxkydly4,Iyaz,Replay,76,0.173,0.706,0.751,9,1,0.0,0.168,-6.323,0.0708,0.195,91.031,4
3iJTbZDSnZ676y5qObWDm0,Kelly Clarkson,Since U Been Gone,62,0.00169,0.664,0.741,0,1,0.0502,0.113,-5.391,0.0343,0.409,131.006,4
4SRqDmPxYX0pUb5B5ut2Ri,Ne-Yo,So Sick,17,0.246,0.452,0.574,6,1,0.0,0.189,-8.336,0.31,0.58,92.791,4
3goSVuTt3fDYDP6kRnFwuL,Rihanna,Take A Bow,79,0.248,0.697,0.467,9,1,0.0,0.0941,-7.536,0.0715,0.572,82.082,4
6LtPIXlIzPOTF8vTecYjRe,Leona Lewis,Bleeding Love,71,0.192,0.635,0.647,5,1,0.0,0.154,-5.864,0.0366,0.201,104.058,4
6RjKVXi31fui9m4dbiGRrL,Taylor Swift,I Knew You Were Trouble,17,0.00593,0.499,0.467,6,1,1.65e-06,0.0361,-6.744,0.0461,0.637,76.76,4
1jUA4rb6ZCv4gby4YU53xq,Jordin Sparks,No Air (feat. Chris Brown),75,0.0521,0.466,0.759,8,0,0.0,0.0587,-4.978,0.199,0.328,160.033,4
6zQlRd6tvEVJm59P8PMj7o,Kesha,TiK ToK,65,0.0608,0.745,0.667,2,0,0.0,0.283,-6.781,0.121,0.633,120.046,4
6RX5iL93VZ5fKmyvNXvF1r,Beyoncé,Irreplaceable,74,0.0293,0.447,0.694,7,0,5.46e-06,0.167,-4.637,0.382,0.509,175.868,4
455AfCsOhhLPRc68sE01D8,Katy Perry,Last Friday Night (T.G.I.F.),75,0.00125,0.649,0.815,3,0,4.31e-05,0.671,-3.796,0.0415,0.765,126.03,4
34xZFT7artr3SGqgSoR88L,Avril Lavigne,Complicated,13,0.0615,0.582,0.758,5,1,8.41e-06,0.309,-5.951,0.0464,0.413,77.982,4
2CEgGE6aESpnmtfiZwYlbV,Taio Cruz,Dynamite,77,0.00379,0.751,0.783,4,1,0.0,0.036,-3.724,0.0859,0.816,119.975,4
1oQZk2bKBLgP1cbuFKvjkq,Beyoncé,If I Were a Boy,70,0.0953,0.63,0.504,6,1,0.0,0.308,-6.152,0.0334,0.487,89.946,4
6dgWWAs5yhWPOtvE1zuoQ1,Fergie,Big Girls Don't Cry (Personal),64,0.205,0.708,0.641,7,1,0.0,0.0925,-4.271,0.0335,0.253,113.082,4
0JEqGkvUiMTQmFY6sgL9kg,Alicia Keys,No One,24,0.03,0.649,0.552,1,0,6.47e-06,0.111,-5.419,0.0292,0.158,89.969,4
4jUuqKRr1fB4c1RvU6syls,Britney Spears,Oops!...I Did It Again,58,0.317,0.755,0.832,11,1,1.9e-05,0.219,-4.869,0.0462,0.888,95.044,4
47Slg6LuqLaX0VodpSCvPt,Bruno Mars,Just the Way You Are,78,0.0151,0.637,0.843,5,1,0.0,0.0876,-5.413,0.0432,0.434,109.012,4
0uqPG793dkDDN7sCUJJIVC,The Black Eyed Peas,Where Is The Love?,22,0.101,0.835,0.687,5,1,0.0,0.132,-3.18,0.184,0.828,94.059,4
0iGckQFyv6svOfAbAY9aWJ,Katy Perry,Hot N Cold,69,7.95e-05,0.706,0.841,7,1,0.0,0.0688,-3.956,0.0418,0.861,132.032,4
1ctdfJSzp6qF2iDAVdDrfl,Sugababes,About You Now,66,6.52e-05,0.584,0.699,1,0,6.05e-05,0.486,-6.065,0.0378,0.585,82.499,4
1peT7rhuRsVvJVSSd0iXXp,Sean Kingston,Beautiful Girls,63,0.137,0.543,0.642,4,1,0.0,0.243,-6.533,0.0888,0.749,117.923,4
3ZFTkvIE7kyPt6Nu3PEa7V,Shakira,Hips Don't Lie (feat. Wyclef Jean),81,0.284,0.778,0.824,10,0,0.0,0.405,-5.892,0.0707,0.758,100.024,4
14iN3o8ptQ8cFVZTEmyQRV,Katy Perry,I Kissed A Girl,70,0.00223,0.699,0.76,5,1,0.0,0.132,-3.173,0.0677,0.696,129.996,4
5WuVWOngcRkMOx9RRLCvui,Atomic Kitten,The Tide Is High - Radio Mix,68,0.0234,0.776,0.693,7,1,0.00177,0.0322,-2.528,0.0314,0.635,102.996,4
5s5t0OFg9lIlBFaCI14K1i,Maroon 5,She Will Be Loved,25,0.0567,0.524,0.711,0,0,0.0,0.134,-5.494,0.0405,0.539,203.867,4
0ByMNEPAPpOR5H69DVrTNy,Rihanna,Don't Stop The Music,77,0.0336,0.835,0.669,6,0,6.92e-05,0.0535,-5.582,0.0643,0.542,122.668,4
6St9lR6dhV2tpCNVz7qfrS,Jason Derulo,In My Head,71,0.0266,0.762,0.748,0,0,0.0,0.348,-4.15,0.033,0.851,110.009,4
4LiJE6pqgsTX3FtukW6bNh,Agnes,Release Me,66,0.00645,0.621,0.923,2,0,7.28e-05,0.108,-3.124,0.0321,0.716,127.973,4
3ibKnFDaa3GhpPGlOUj7ff,Mario,Let Me Love You,78,0.235,0.656,0.578,7,0,0.0,0.118,-8.97,0.0922,0.556,94.514,4
2V4bv1fNWfTcyRJKmej6Sj,Mike Posner,Cooler Than Me - Single Mix,73,0.179,0.768,0.82,7,0,0.0,0.689,-4.63,0.0474,0.625,129.965,4
4wCD0qOFNRu1Q6O3N6ycm4,David Archuleta,Crush,72,0.00836,0.57,0.664,0,0,1.2e-05,0.0719,-4.718,0.0322,0.487,162.084,4
6SKwQghsR8AISlxhcwyA9R,Bruno Mars,Marry You,74,0.332,0.62,0.832,10,1,0.0,0.104,-4.848,0.036,0.481,144.926,4
4bCIt1XfHHGWo1UHKM11y9,The Script,Breakeven,17,0.173,0.63,0.698,10,1,0.0,0.0789,-4.51,0.0244,0.529,94.023,4
2yiZyjMEByt9sJBZWnWaDR,*NSYNC,Bye Bye Bye,60,0.0198,0.571,0.87,8,0,6.6e-06,0.0564,-3.877,0.0641,0.813,172.716,4
1F6oGPF75u9RuHH4BGx9Bf,Taylor Swift,We Are Never Ever Getting Back Together,14,0.0105,0.624,0.685,7,1,2.22e-05,0.126,-5.902,0.12,0.781,86.059,4
1cPLbefy6cUEFcrbVY2aFv,Colbie Caillat,Bubbly,58,0.603,0.697,0.474,9,1,0.0,0.11,-6.663,0.0351,0.249,127.904,4
5zF2zGPkL6Ipsn9AfAK6RP,Maroon 5,This Love,20,0.0551,0.714,0.868,5,0,0.0,0.0987,-4.596,0.0363,0.78,95.05,4
4fbaKWFRghusXd4bSBvvfN,Britney Spears,Toxic,62,0.0249,0.774,0.838,5,0,0.0244,0.242,-3.914,0.114,0.924,143.04,4
5vQXxfGn1bjv5WESrYVVpw,Lady Gaga,Just Dance,56,0.0278,0.821,0.741,1,0,2.51e-05,0.19,-4.57,0.0313,0.741,118.984,4
2TF4UtYreqNbQ6Z9AccldU,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,62,0.288,0.621,0.417,10,1,0.0,0.119,-6.941,0.0231,0.289,99.953,4
4lLtanYk6tkMvooU0tWzG8,Bruno Mars,Grenade,75,0.146,0.706,0.558,2,0,0.0,0.118,-7.237,0.0593,0.227,110.443,4
3oN2Kq1h07LSSBSLYQp0Ns,Taio Cruz,Break Your Heart,14,0.0319,0.604,0.918,3,1,0.0,0.0592,-5.284,0.0312,0.609,122.018,4
4fIWvT19w9PR0VVBuPYpWA,Michael Bublé,Haven't Met You Yet,76,0.152,0.615,0.733,8,1,0.0,0.109,-4.808,0.0335,0.796,122.58,4
7iu0WYLdo4yksKf3seaxzI,Rihanna,Hate That I Love You,73,0.323,0.637,0.73,5,0,0.0,0.0981,-5.38,0.0874,0.732,93.867,4
1mr3616BzLdhXfJmLmRsO8,Owl City,Fireflies,22,0.0274,0.513,0.661,3,1,0.0,0.118,-6.8,0.0439,0.461,180.118,4
0CAfXk7DXMnon4gLudAp7J,Flo Rida,Low (feat. T-Pain),80,0.0928,0.918,0.609,10,0,0.0,0.139,-5.64,0.0791,0.304,128.008,4
03yc0G2OoH1Eeyu7Piy8fK,Jason Mraz,I'm Yours,65,0.564,0.689,0.432,11,1,0.0,0.0928,-9.394,0.0452,0.747,151.079,4
1258tSoXDDa43uqT75r5N0,Kelly Clarkson,Because of You,64,0.243,0.583,0.58,5,0,0.0,0.198,-5.395,0.0319,0.119,139.82,4
4TsmezEQVSZNNPv5RJ65Ov,Rihanna,Pon de Replay,75,0.000155,0.779,0.64,7,1,0.00077,0.101,-8.415,0.159,0.498,99.019,4
6CFPFnS9EcLs2I0nWqtWci,Ne-Yo,Because Of You,73,0.528,0.81,0.538,0,0,0.0,0.0951,-5.784,0.0356,0.828,109.97,4
05qq6mwIbG1ZsQhlMKyDwN,P!nk,Raise Your Glass,59,0.00624,0.7,0.708,7,1,0.0,0.031,-4.952,0.0869,0.619,122.029,4
4E6cwWJWZw2zWf7VFbH7wf,Sara Bareilles,Love Song,77,0.0208,0.583,0.786,2,0,0.0,0.188,-3.142,0.0301,0.573,123.055,4
5lD0amV3bUehz3Xt80tCQK,Shontelle,Impossible - Main,13,0.385,0.599,0.624,8,1,0.0,0.125,-3.631,0.0343,0.539,90.034,4
2Mpj1Ul5OFPyyP4wB62Rvi,Destiny's Child,Survivor,72,0.0559,0.514,0.911,1,0,0.0,0.775,-2.027,0.41,0.619,161.109,4
6Q44rxzH39y2tjic98Spo5,Fergie,Fergalicious,65,0.0576,0.906,0.584,8,0,0.0,0.128,-7.72,0.316,0.831,129.055,4
7bprRkhvOXWmWpqOrEWbXu,P!nk,So What,17,0.000105,0.531,0.864,11,1,2.05e-06,0.346,-2.978,0.0433,0.402,126.02,4
0mUyMawtxj1CJ76kn9gIZK,Daniel Powter,Bad Day,78,0.448,0.599,0.785,3,1,0.00336,0.151,-4.013,0.0309,0.52,140.046,4
4fixebDZAVToLbUCuEloa2,Britney Spears,Womanizer,76,0.073,0.724,0.695,11,1,0.0,0.0889,-5.226,0.0622,0.235,139.0,4
0ARK753YaiJbpLUk7z5yIM,Nelly,Dilemma,79,0.227,0.727,0.552,2,0,0.000164,0.198,-8.074,0.14,0.607,168.189,4
3DWOTqMQGp5q75fnVsWwaN,Plain White T's,Hey There Delilah,63,0.831,0.522,0.453,2,1,1.21e-06,0.101,-7.859,0.0295,0.306,103.879,4
0eGsygTp906u18L0Oimnem,The Killers,Mr. Brightside,19,0.00113,0.351,0.928,1,1,0.0,0.0988,-3.71,0.0759,0.239,148.03,4
5IVuqXILoxVWvWEPm82Jxr,Beyoncé,Crazy In Love (feat. Jay-Z),76,0.00249,0.646,0.77,2,0,0.0,0.0715,-6.596,0.226,0.681,99.165,4
7uKcScNXuO3MWw6LowBjW1,Ciara,"One, Two Step",75,0.042,0.944,0.511,5,0,0.00107,0.0379,-10.96,0.161,0.842,113.046,4
0le79px2kIBXQDxUe8ZUGP,Lady Gaga,Poker Face,15,0.12,0.851,0.806,4,1,1.39e-06,0.122,-4.618,0.0788,0.775,119.002,4
3XVBdLihbNbxUwZosxcGuJ,Alicia Keys,If I Ain't Got You,80,0.603,0.609,0.444,7,1,6.86e-06,0.104,-9.129,0.106,0.166,118.402,3
4vp2J1l5RD4gMZwGFLfRAu,The Black Eyed Peas,I Gotta Feeling,70,0.0873,0.743,0.766,0,1,0.0,0.509,-6.375,0.0265,0.61,127.96,4
5R9a4t5t5O0IsznsrKPVro,Beyoncé,Single Ladies (Put a Ring on It),71,0.0383,0.426,0.584,1,1,0.0,0.188,-5.293,0.296,0.272,193.437,4
